episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
260,1.0,3.1999939888878837,0.6832872719191377,0.21079351255457282,30.0,2.270756198566279,[30.0 2.270756198566279],0.0,False,True,0.7920295900080304,1,17.709159380834848,711.094,prepare,0.0,0
260,2.0,3.19973279384771,0.6831032114197835,0.18326595495146542,-1.952163696204778,4.0,[-1.952163696204778 4.0],2.6836117708556326,False,True,0.7905513581379263,1,17.709159380834848,711.148,in_progress,0.0,0
260,3.0,3.204608655575185,0.6851205433818814,0.7521725592640964,-9.597633978754338,1.2463241622019234,[-9.597633978754338 1.2463241622019234],2.2099276709282494,False,True,0.8181206475410702,1,17.709159380834848,711.218,in_progress,0.0,0
260,4.0,3.220342703433284,0.6875061942127101,1.5720708323830632,2.700018911245259,2.284646479944784,[2.700018911245259 2.284646479944784],2.2336793321671835,False,True,0.9069693146737341,1,17.709159380834848,711.273,in_progress,0.0,0
260,5.0,3.249535122860796,0.6902490502751122,2.0753779450796745,-22.546274135666273,2.507581539424132,[-22.546274135666273 2.507581539424132],2.2575419134779113,False,True,1.071836459500775,1,17.709159380834848,711.355,in_progress,0.0,0
260,6.0,3.293524010692581,0.6896266996998198,1.5815714582000013,-30.0,4.0,[-30.0 4.0],2.675045373771923,False,True,1.32022703682054,2,17.709159380834848,711.419,in_progress,0.0,0
260,7.0,3.3409298164812364,0.6780901380995114,-1.3858362227040297,30.0,3.97607063294854,[30.0 3.97607063294854],2.7577173152939833,False,True,1.5878178512126109,2,17.709159380834848,711.486,in_progress,0.0,0
260,8.0,3.409481944084834,0.6679452982160868,-3.376395475723363,30.0,2.324922263787296,[30.0 2.324922263787296],2.2416740565132525,False,True,1.974941089486933,2,17.709159380834848,711.557,in_progress,0.0,0
260,9.0,3.484923319119054,0.6853719680688565,1.1996125920072982,-8.882174248386672,2.587811331414922,[-8.882174248386672 2.587811331414922],2.422472735137505,False,True,2.4009680347926223,3,17.709159380834848,711.621,in_progress,0.0,0
260,10.0,3.569809206080756,0.7108582864239095,6.404108322087056,30.0,4.0,[30.0 4.0],2.367497182919855,False,True,2.880359756661222,3,17.709159380834848,711.69,in_progress,0.0,0
260,11.0,3.6550558109411195,0.7361985444778025,10.147351514589182,-16.682139223312557,1.0,[-16.682139223312557 1.0],1.730068844462923,False,True,3.361786465250465,4,17.709159380834848,711.763,in_progress,0.0,0
260,12.0,3.7537190454164304,0.7721765335914997,14.174814975736199,-30.0,3.5196523488730813,[-30.0 3.5196523488730813],1.72921925593322,False,True,3.9189869331352023,5,17.709159380834848,711.826,in_progress,0.0,0
260,13.0,3.843996026548489,0.794131573540951,13.948878033431333,-30.0,2.3211748491628326,[-30.0 2.3211748491628326],1.4649416749336583,False,True,4.428792716199345,5,17.709159380834848,711.886,in_progress,0.0,0
260,14.0,3.944738935850431,0.7994648550422193,9.8332228264012,-30.0,3.020519596203422,[-30.0 3.020519596203422],1.7674191166120548,False,True,4.997677756070272,6,17.709159380834848,711.952,in_progress,0.0,0
260,15.0,4.063245472689392,0.7904136119763019,3.7100370819035495,-30.0,1.7131328473595404,[-30.0 1.7131328473595404],1.8585524750095865,False,True,5.66684186466544,7,17.709159380834848,712.024,in_progress,0.0,0
260,16.0,4.182062909569095,0.7683013625571008,-2.6482414852151726,30.0,2.125211049148901,[30.0 2.125211049148901],1.8987889279096892,False,True,6.33773919575914,7,17.709159380834848,712.089,in_progress,0.0,0
260,17.0,4.314017156305112,0.7470574336687184,-5.801365604850103,-4.5327269910559025,2.158927049726439,[-4.5327269910559025 2.158927049726439],1.8613624036820693,False,True,7.0828174515925175,8,17.709159380834848,712.151,in_progress,0.0,0
260,18.0,4.42578457779524,0.7340575986549277,-6.315268408343481,-10.077260459634743,1.0,[-10.077260459634743 1.0],1.8350729572805955,False,True,7.7139176461973085,9,17.709159380834848,712.219,in_progress,0.0,0
260,19.0,4.553688171324461,0.7088227714245857,-8.551301397147219,11.105598239635867,3.690651171308265,[11.105598239635867 3.690651171308265],2.1088418942903404,False,True,8.436112352535648,10,17.709159380834848,712.287,in_progress,0.0,0
260,20.0,4.669271453870481,0.6846067436902277,-9.715658673892172,-30.0,1.0,[-30.0 1.0],1.6631505602562626,False,True,9.08873888646424,11,17.709159380834848,712.351,in_progress,0.0,0
260,21.0,4.79428150798986,0.6662993031716514,-9.169661750391418,25.082069504635434,1.0,[25.082069504635434 1.0],1.5737789005493965,False,True,9.794605344056535,12,17.709159380834848,712.428,in_progress,0.0,0
260,22.0,4.914513059153881,0.6486200216217154,-8.740688937225995,30.0,1.0,[30.0 1.0],1.5148540695338002,False,True,10.473489030516868,12,17.709159380834848,712.477,in_progress,0.0,0
