episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
400,1.0,3.199894562386325,0.683039896594305,0.17596466230029464,20.197907111769744,1.644588864981781,[20.197907111769744 1.644588864981781],0.0,False,True,0.791463683728674,1,17.709159380834848,1376.752,prepare,0.0,0
400,2.0,3.199732793847765,0.6831032114197836,0.18326595495146542,-30.0,4.0,[-30.0 4.0],2.6836117708556326,False,True,0.7905513581379263,1,17.709159380834848,1376.816,in_progress,0.0,0
400,3.0,3.2083647593651117,0.6790522293068123,-0.38566775601491426,30.0,2.5142813396383783,[30.0 2.5142813396383783],2.3791293902955,False,True,0.8392208841662646,1,17.709159380834848,1376.884,in_progress,0.0,0
400,4.0,3.2256910386059996,0.682844256590218,0.4242253206306113,-30.0,1.0,[-30.0 1.0],2.2251549171124796,False,True,0.9371299212625013,1,17.709159380834848,1376.952,in_progress,0.0,0
400,5.0,3.255357578609727,0.683848879454906,0.8068576305108854,-30.0,4.0,[-30.0 4.0],2.648866240440143,False,True,1.104659294061325,1,17.709159380834848,1376.999,in_progress,0.0,0
400,6.0,3.292642468853395,0.6724962206632532,-1.9962035745489868,-8.904161947366298,3.6294550970316246,[-8.904161947366298 3.6294550970316246],2.6152866951040714,False,True,1.315101026202445,2,17.709159380834848,1377.093,in_progress,0.0,0
400,7.0,3.3472419057964884,0.6516381308407381,-6.47966620745049,-23.107077452495602,2.254220297365628,[-23.107077452495602 2.254220297365628],2.016199308579556,False,True,1.6232321516177353,2,17.709159380834848,1377.165,in_progress,0.0,0
400,8.0,3.422700262948137,0.6160759046417216,-12.44965149584818,21.458791197783256,4.0,[21.458791197783256 4.0],1.95562064839443,False,True,2.049507972293015,2,17.709159380834848,1377.222,in_progress,0.0,0
400,9.0,3.4795867512385494,0.5886922334926056,-15.609792421559076,30.0,2.853519672824818,[30.0 2.853519672824818],1.5158719942767078,False,True,2.3706951202861806,3,17.709159380834848,1377.28,in_progress,0.0,0
400,10.0,3.5565317236456795,0.5689866601433347,-15.36704064054202,30.0,1.0,[30.0 1.0],1.3373610669689557,False,True,2.8050676020478735,3,17.709159380834848,1377.348,in_progress,0.0,0
400,11.0,3.6411667799484158,0.5557266256978843,-13.348781577993677,-3.6755765881540228,1.1891650451084328,[-3.6755765881540228 1.1891650451084328],1.4028172547785351,False,True,3.282954790350316,4,17.709159380834848,1377.415,in_progress,0.0,0
400,12.0,3.725700064539291,0.5382040391245377,-12.867448827199372,22.411494890564015,1.5923027831096002,[22.411494890564015 1.5923027831096002],1.4212035882595766,False,True,3.7602757305552967,4,17.709159380834848,1377.49,in_progress,0.0,0
400,13.0,3.8079202993467236,0.5238549669375392,-11.908974240268272,30.0,1.2992357993687556,[30.0 1.2992357993687556],1.4430072668066998,False,True,4.224526261704044,5,17.709159380834848,1377.552,in_progress,0.0,0
400,14.0,3.8916583896411683,0.522062855364161,-8.468406730171047,30.0,3.9048194552104825,[30.0 3.9048194552104825],1.9272578534581986,False,True,4.697397901162543,6,17.709159380834848,1377.614,in_progress,0.0,0
400,15.0,3.9937398218220546,0.5328503221714993,-2.789716660473325,30.0,2.005618926531684,[30.0 2.005618926531684],1.7748780425845618,False,True,5.273852358773763,6,17.709159380834848,1377.674,in_progress,0.0,0
400,16.0,4.084781076146779,0.5623897222868919,4.82308489172111,30.0,1.6875402384977232,[30.0 1.6875402384977232],1.7713013020714894,False,True,5.788001621538463,7,17.709159380834848,1377.744,in_progress,0.0,0
400,17.0,4.2009498602872295,0.6123377157282847,13.41278529678603,-30.0,1.312620823826491,[-30.0 1.312620823826491],1.573367414496837,False,True,6.444078411928622,8,17.709159380834848,1377.818,in_progress,0.0,0
400,18.0,4.300525893039351,0.6573020922305225,18.930658225735822,-30.0,2.123501513891362,[-30.0 2.123501513891362],1.4816282906225249,False,True,7.006452799941541,8,17.709159380834848,1377.89,in_progress,0.0,0
400,19.0,4.422345088629671,0.6922931931939663,17.689363587924483,-20.620251665142913,2.5575887376118436,[-20.620251665142913 2.5575887376118436],1.714126484512657,False,True,7.694411689541113,9,17.709159380834848,1377.947,in_progress,0.0,0
400,20.0,4.528972154929175,0.7071654119219181,13.709248870370127,-2.096560271039305,2.144542632345356,[-2.096560271039305 2.144542632345356],1.8447051868979703,False,True,8.296542745186436,10,17.709159380834848,1378.022,in_progress,0.0,0
400,21.0,4.665003054263744,0.7246170307917279,10.665616641265997,-30.0,4.0,[-30.0 4.0],2.3367590640963303,False,True,9.064719150460828,11,17.709159380834848,1378.092,in_progress,0.0,0
